nom_barrage,apports_journaliers,id_barrage,lachers_journaliers,stock_actuel,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moyenne_mensuelle_apports,cumul_apports_annee_prec,moyenne_periode,stock_annee_prec,capacite_totale_actuelle,altitude_niveau_eau,capacite_totale_initiale,etat,annee_mise_en_service,Latitude,Longitude,Bassin_versant,Date,taux_remplissage,année,region
selbarrak,0.263389,11,0.2376,214.282,1.18437,180.283,1.07937,79.1773,46.3079,111.621,228.395,139.37,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-03-04,74.78936456857257,2025,Sidi Bouzid
ziatine,0.00919872,12,0.006033,17.6156,0.0405139,13.5764,0.027851,4.99428,2.95,7.45415,23.2806,13.6601,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-03-04,52.89969969969971,2025,Béja
gamgoum,0.00211968,13,0.0,10.1402,0.00423936,3.9655,0.0,2.735,1.45458,2.36017,6.50664,14.6001,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-03-04,55.41092896174863,2025,Siliana
harka,0.0036441,35,0.0,13.3173,0.7688,6.41709,0.0,0.0,2.53,4.76511,19.6565,8.9703,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-03-04,43.95148514851485,2025,Siliana
siliana,0.0035503,14,0.0,8.15886,0.0160947,5.05989,0.0,0.2189,5.336,4.0159,24.5278,8.06691,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-03-04,26.330794552378496,2025,Siliana
lakhmess,0.000514365,15,4e-05,1.65857,0.00720592,0.799333,0.000162,0.013486,1.78231,0.480428,7.87578,1.83369,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-03-04,22.971883656509696,2025,Sidi Bouzid
rmil,0.000498375,16,0.0,0.6794,0.0126892,0.624145,0.0,0.0,1.58175,0.370211,7.81737,0.6556,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-03-04,33.97,2025,Kasserine
birmcherga,0.0690017,17,0.0012,10.3968,0.241807,6.62284,0.0048,0.42752,2.4676,6.46577,19.7735,12.921,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-03-04,24.992908483377008,2025,Zaghouan
rmel,0.0143253,18,0.0105,21.144,0.36457,24.8864,0.042,1.21011,1.86195,6.04777,12.9157,4.6157,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-03-04,88.74711437565583,2025,Kasserine
nebhana,0.000991729,19,0.0,6.12357,0.053448,5.27416,0.0,0.275489,3.55211,1.31809,15.2797,2.79148,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-03-04,9.477743383377186,2025,Mahdia
sidisaad,0.0,20,0.0,22.0435,0.0788094,4.39567,0.0,0.0,2.95265,3.18277,32.365,29.4849,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-03-04,16.5346504946856,2025,Kairouan
elhaouareb,5.69504e-05,21,0.0,0.00576132,0.000227353,5.00808,0.0,0.012421,1.21275,0.159762,11.4788,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-03-04,0.007436840067122758,2025,Kairouan
sficifa,0.0,22,0.0,1.81939,9.36707e-05,0.611571,0.0,0.0,0.0237058,0.383446,1.15345,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-03-04,23.597795071335927,2025,Kairouan
sidiach,0.0,23,0.0,0.0,0.0,0.379363,0.0,0.022,0.0200728,0.261855,1.4369,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-03-04,0.0,2025,Kairouan
elbrek,0.000434044,24,0.0,0.07,0.00137848,1.31964,0.0,0.02,0.32954,0.145824,1.73498,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-03-04,0.4794520547945206,2025,Nabeul
bezirk,0.0,25,0.0,3.009,0.000396806,3.17152,0.0,0.042,0.501218,0.202589,3.87321,0.20652,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-03-04,60.05988023952096,2025,Kairouan
chiba,0.000771224,26,0.0,0.886973,0.00213374,0.974123,0.0,0.050184,0.850857,0.000302903,5.22662,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-03-04,23.40298153034301,2025,Kairouan
masri,0.000659893,27,0.0,4.95731,0.0267685,2.70434,0.0,2.3053,0.542286,1.19263,3.41146,1.9018,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-03-04,97.81590370955013,2025,Kairouan
lebna,0.0,28,0.0,4.16081,0.00685426,4.68012,0.0,0.0,2.21669,0.411011,15.0335,0.768934,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-03-04,16.342537313432835,2025,Nabeul
hma,0.00146361,29,0.0,2.86433,0.137619,3.13375,0.0,0.03504,0.91804,0.759769,3.51848,0.566977,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-03-04,22.283569316944142,2025,Nabeul
abid,0.00154328,30,0.0,3.74358,0.00358145,3.41263,0.0,0.0132,0.951204,0.265063,4.16321,0.851914,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-03-04,38.93478939157566,2025,Kairouan
mellegue,0.0,1,0.02,18.2367,0.0251711,31.1543,0.06,25.1884,12.6216,7.00396,108.483,8.19557,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-03-03,35.66731859964795,2025,Kef
sarrat,0.00263945,36,0.0,7.47829,0.00475363,6.15986,0.0,0.11219,1.903,1.87736,10.3862,7.22365,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-03-03,35.61090476190476,2025,Kef
benmetir,0.0136679,2,0.0432,39.9641,0.0568708,18.0342,0.1296,10.5525,7.20793,26.3261,30.474,41.279,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-03-03,66.17339757918964,2025,Bizerte
kasseb,0.00914494,3,0.067538,23.3303,0.0397371,19.6595,0.205778,11.6445,7.47992,21.6683,31.4533,22.3902,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-03-03,30.338491547464237,2025,Bizerte
barbara,0.0592466,4,0.05184,60.8041,0.176207,42.0838,0.15552,33.1666,11.9027,62.5213,62.2277,58.3198,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-03-03,100.42794615575193,2025,Jendouba
sidisalem,0.213222,5,0.39296,117.62,0.846998,59.3999,1.17888,67.9745,72.7512,90.1845,253.673,226.768,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-03-03,20.267150054794712,2025,Béja
bouheurtma,0.0273402,6,0.025454,47.402,0.196974,33.9185,0.191693,33.3756,14.2708,46.2762,56.392,69.3604,145.037,221.0,150.5,1.0,1976,36.6719,8.78758,390.0,2025-03-03,32.68269476064729,2025,Jendouba
joumine,0.116146,7,0.083831,25.7666,0.317276,27.3154,0.093991,14.0701,12.5586,23.5337,55.4501,31.8185,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-03-03,21.69398769080515,2025,Bizerte
ghezala,0.0140382,8,0.0,1.68911,0.0466201,1.71553,0.0,0.0,1.56608,1.89054,6.83592,2.32155,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-03-03,16.884346261495402,2025,Bizerte
melah,0.0482047,33,0.0,8.3168,0.154082,7.61894,0.0,0.0,5.89,7.83923,17.78,5.3866,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-03-03,20.284878048780488,2025,Bizerte
tine,0.0,34,0.0,2.9293,0.0030051,2.53567,0.0,0.0,2.18,2.24721,13.361,3.7366,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-03-03,8.615588235294117,2025,Bizerte
sejnane,0.286779,9,0.610713,64.6993,1.38645,56.2269,1.8828,101.632,16.7054,38.3229,95.4813,40.2183,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-03-03,48.79651557432687,2025,Bizerte
zarga,0.00267209,10,0.0,22.654,0.02538,17.6268,0.0,0.31878,3.41,17.119,16.2,24.346,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-03-03,93.39544854881267,2025,Zaghouan
kebir,0.00361111,31,0.0,38.4932,0.0608857,23.3784,0.0,11.5034,5.17428,17.9404,30.6819,27.0648,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-03-03,59.77204968944099,2025,Nabeul
moula,0.023755,32,0.0,17.648,0.0591407,17.538,0.0,7.83359,3.48188,10.024,26.5059,23.444,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-03-03,67.00839123666324,2025,Jendouba
selbarrak,0.240431,11,0.2128,214.282,0.920979,180.02,0.84177,78.9397,46.3079,110.879,226.902,139.37,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-03-03,74.78936456857257,2025,Sidi Bouzid
ziatine,0.00935472,12,0.006189,17.6156,0.0313152,13.5672,0.021818,4.98825,2.95,7.26897,23.1855,13.5102,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-03-03,52.89969969969971,2025,Béja
gamgoum,0.00070656,13,0.0,10.1402,0.00211968,3.96338,0.0,2.735,1.45458,2.34537,6.45971,14.6251,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-03-03,55.41092896174863,2025,Siliana
harka,0.0488343,35,0.0,13.3173,0.765156,6.41345,0.0,0.0,2.53,4.71991,19.5748,8.9263,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-03-03,43.95148514851485,2025,Siliana
siliana,0.00307692,14,0.0,8.15886,0.0125444,5.05634,0.0,0.2189,5.336,3.97959,24.3557,8.03625,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-03-03,26.330794552378496,2025,Siliana
lakhmess,0.00525958,15,3.9e-05,1.65857,0.00669155,0.798819,0.000122,0.013446,1.78231,0.479209,7.81829,1.83369,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-03-03,22.971883656509696,2025,Sidi Bouzid
rmil,0.0003987,16,0.0,0.6794,0.0121908,0.623647,0.0,0.0,1.58175,0.36942,7.76634,0.6556,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-03-03,33.97,2025,Kasserine
birmcherga,0.0685489,17,0.0012,10.3322,0.172805,6.55384,0.0036,0.42632,2.4676,6.45994,19.6939,12.921,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-03-03,24.837616288853102,2025,Zaghouan
rmel,0.0152817,18,0.0105,21.144,0.350245,24.8721,0.0315,1.19961,1.86195,6.03928,12.8557,4.6157,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-03-03,88.74711437565583,2025,Kasserine
nebhana,0.00198346,19,0.0,6.12357,0.0524562,5.27317,0.0,0.275489,3.55211,1.31809,15.1651,2.80226,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-03-03,9.477743383377186,2025,Mahdia
sidisaad,0.0716362,20,0.0,22.1086,0.0788094,4.39567,0.0,0.0,2.95265,3.18277,32.2697,29.5593,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-03-03,16.58348147648087,2025,Kairouan
elhaouareb,5.60535e-05,21,0.0,0.00576132,0.000170403,5.00803,0.0,0.012421,1.21275,0.159697,11.4396,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-03-03,0.007436840067122758,2025,Kairouan
sficifa,9.36707e-05,22,0.0,1.82284,9.36707e-05,0.611571,0.0,0.0,0.0237058,0.383097,1.15268,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-03-03,23.64254215304799,2025,Kairouan
sidiach,0.0,23,0.0,0.0,0.0,0.379363,0.0,0.022,0.0200728,0.261079,1.43625,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-03-03,0.0,2025,Kairouan
elbrek,0.0,24,0.0,0.07,0.000944438,1.3192,0.0,0.02,0.32954,0.145457,1.72435,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-03-03,0.4794520547945206,2025,Nabeul
bezirk,0.000169934,25,0.0,3.0164,0.000396806,3.17152,0.0,0.042,0.501218,0.202471,3.85704,0.20652,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-03-03,60.20758483033932,2025,Kairouan
chiba,0.000680492,26,0.0,0.886973,0.00136252,0.973352,0.0,0.050184,0.850857,0.000302146,5.19918,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-03-03,23.40298153034301,2025,Kairouan
masri,0.000755878,27,0.0,4.95731,0.0261086,2.70368,0.0,2.3053,0.542286,1.19213,3.39396,1.94144,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-03-03,97.81590370955013,2025,Kairouan
lebna,0.00233336,28,0.0,4.17927,0.00685426,4.68012,0.0,0.0,2.21669,0.409803,14.9619,0.768934,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-03-03,16.415043205027494,2025,Nabeul
hma,0.0155263,29,0.0,2.86433,0.136155,3.13229,0.0,0.03504,0.91804,0.759769,3.48887,0.597259,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-03-03,22.283569316944142,2025,Nabeul
abid,0.000750203,30,0.0,3.74358,0.00203817,3.41109,0.0,0.0132,0.951204,0.264607,4.13253,0.851914,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-03-03,38.93478939157566,2025,Kairouan
mellegue,0.0251711,1,0.02,18.2717,0.0251711,31.1543,0.04,25.1684,12.6216,6.72197,108.076,7.91644,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-03-02,35.735771562683354,2025,Kef
sarrat,0.0,36,0.0,7.47829,0.00211418,6.15723,0.0,0.11219,1.903,1.86063,10.3248,7.2095,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-03-02,35.61090476190476,2025,Kef
benmetir,0.0136693,2,0.0432,39.9954,0.043203,18.0205,0.0864,10.5093,7.20793,26.0147,30.2415,41.004,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-03-02,66.22522477770602,2025,Bizerte
kasseb,0.0,3,0.06912,23.3303,0.0,19.6197,0.13824,11.577,7.47992,21.3122,31.212,22.065,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-03-02,30.338491547464237,2025,Bizerte
barbara,0.0584804,4,0.05184,60.8041,0.116961,42.0245,0.10368,33.1148,11.9027,61.5536,61.8437,60.4621,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-03-02,100.42794615575193,2025,Jendouba
sidisalem,0.21171,5,0.39296,117.826,0.633777,59.1867,0.78592,67.5816,72.7512,89.3106,251.327,225.962,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-03-02,20.302645998607733,2025,Béja
bouheurtma,0.092979,6,0.09147,47.402,0.169634,33.8911,0.166239,33.3501,14.2708,45.7271,55.9316,68.7533,145.037,221.0,150.5,1.0,1976,36.6719,8.78758,390.0,2025-03-02,32.68269476064729,2025,Jendouba
joumine,0.11187,7,0.00508,25.7405,0.20113,27.1993,0.01016,13.9862,12.5586,23.1021,55.045,31.4953,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-03-02,21.67201299958745,2025,Bizerte
ghezala,0.018535,8,0.0,1.67558,0.0325818,1.70149,0.0,0.0,1.56608,1.87371,6.7854,2.30521,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-03-02,16.749100359856058,2025,Bizerte
melah,0.0575758,33,0.0,8.2689,0.105878,7.57074,0.0,0.0,5.89,7.75936,17.59,5.3074,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-03-02,20.168048780487805,2025,Bizerte
tine,0.00150255,34,0.0,2.941,0.0030051,2.53567,0.0,0.0,2.18,2.24542,13.2906,3.7366,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-03-02,8.649999999999999,2025,Bizerte
sejnane,1.00976,9,0.636913,64.849,1.09967,55.9401,1.27209,101.022,16.7054,37.8509,94.9424,39.9907,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-03-02,48.909420016592506,2025,Bizerte
zarga,0.00254484,10,0.0,22.654,0.022708,17.6241,0.0,0.31878,3.41,16.8778,16.09,24.328,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-03-02,93.39544854881267,2025,Zaghouan
kebir,0.00257936,31,0.0,38.4932,0.0572746,23.3748,0.0,11.5034,5.17428,17.777,30.515,26.9064,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-03-02,59.77204968944099,2025,Nabeul
moula,0.0232686,32,0.0,17.6266,0.0353857,17.5143,0.0,7.83359,3.48188,9.93049,26.3936,23.444,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-03-02,66.9271367277974,2025,Jendouba
selbarrak,0.414447,11,0.3905,214.282,0.680548,179.779,0.62897,78.7269,46.3079,109.143,225.408,138.19,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-03-02,74.78936456857257,2025,Sidi Bouzid
ziatine,0.0108157,12,0.00765,17.6156,0.0219604,13.5578,0.015629,4.98206,2.95,7.2459,23.0903,13.5102,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-03-02,52.89969969969971,2025,Béja
gamgoum,0.00070656,13,0.0,10.1402,0.00141312,3.96268,0.0,2.735,1.45458,2.33835,6.41279,14.6501,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-03-02,55.41092896174863,2025,Siliana
harka,0.713808,35,0.0,13.2713,0.716322,6.36461,0.0,0.0,2.53,4.71857,19.4932,8.9263,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-03-02,43.7996699669967,2025,Siliana
siliana,0.00378698,14,0.0,8.15886,0.00946746,5.05327,0.0,0.2189,5.336,3.97606,24.1835,8.03625,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-03-02,26.330794552378496,2025,Siliana
lakhmess,0.000587883,15,4.1e-05,1.65371,0.00143198,0.793559,8.3e-05,0.013407,1.78231,0.478393,7.76079,1.83369,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-03-02,22.904570637119114,2025,Sidi Bouzid
rmil,0.0109974,16,0.0,0.6794,0.0117921,0.623248,0.0,0.0,1.58175,0.368793,7.71532,0.6556,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-03-02,33.97,2025,Kasserine
birmcherga,0.0999772,17,0.0012,10.2677,0.104256,6.48529,0.0024,0.42512,2.4676,6.45379,19.6143,12.921,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-03-02,24.68256448472319,2025,Zaghouan
rmel,0.334964,18,0.0105,21.144,0.334964,24.8568,0.021,1.18911,1.86195,6.03102,12.7956,4.6157,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-03-02,88.74711437565583,2025,Kasserine
nebhana,0.0484957,19,0.0,6.12357,0.0504728,5.27119,0.0,0.275489,3.55211,1.31627,15.0505,2.80226,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-03-02,9.477743383377186,2025,Mahdia
sidisaad,0.0,20,0.0,22.0435,0.00717315,4.32404,0.0,0.0,2.95265,3.16928,32.1745,29.5593,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-03-02,16.5346504946856,2025,Kairouan
elhaouareb,5.73988e-05,21,0.0,0.00576132,0.000114349,5.00797,0.0,0.012421,1.21275,0.159629,11.4005,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-03-02,0.007436840067122758,2025,Kairouan
sficifa,0.000187778,22,0.0,1.82629,0.000187778,0.611665,0.0,0.0,0.0237058,0.382834,1.15192,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-03-02,23.68728923476005,2025,Kairouan
sidiach,0.0,23,0.0,0.0,0.0,0.379363,0.0,0.022,0.0200728,0.260303,1.4356,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-03-02,0.0,2025,Kairouan
elbrek,0.000377775,24,0.0,0.08,0.000944438,1.3192,0.0,0.02,0.32954,0.145091,1.71372,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-03-02,0.547945205479452,2025,Nabeul
bezirk,0.0,25,0.0,3.0164,0.000226871,3.17135,0.0,0.042,0.501218,0.202296,3.84087,0.20652,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-03-02,60.20758483033932,2025,Kairouan
chiba,0.0,26,0.0,0.886973,0.000682027,0.972671,0.0,0.050184,0.850857,0.000301173,5.17173,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-03-02,23.40298153034301,2025,Kairouan
masri,0.0244556,27,0.0,4.95731,0.0253527,2.70292,0.0,2.3053,0.542286,1.19195,3.37647,1.94144,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-03-02,97.81590370955013,2025,Kairouan
lebna,0.00218753,28,0.0,4.17927,0.00452089,4.67779,0.0,0.0,2.21669,0.408595,14.8904,0.768934,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-03-02,16.415043205027494,2025,Nabeul
hma,0.120629,29,0.0,2.85016,0.120629,3.11676,0.0,0.03504,0.91804,0.759769,3.45925,0.600012,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-03-02,22.17333125875214,2025,Nabeul
abid,0.0,30,0.0,3.74358,0.00128797,3.41034,0.0,0.0132,0.951204,0.264607,4.10184,0.85487,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-03-02,38.93478939157566,2025,Kairouan
mellegue,0.0,1,0.02,18.2717,0.0,31.1292,0.02,25.1484,12.6216,6.53449,107.669,7.73035,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-03-01,35.735771562683354,2025,Kef
sarrat,0.00211418,36,0.0,7.49244,0.00211418,6.15723,0.0,0.11219,1.903,1.83027,10.2634,7.18121,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-03-01,35.67828571428572,2025,Kef
benmetir,0.0295337,2,0.0432,40.0268,0.0295337,18.0068,0.0432,10.4661,7.20793,25.3147,30.009,40.3404,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-03-01,66.2772175583263,2025,Bizerte
kasseb,0.0,3,0.06912,23.4311,0.0,19.6197,0.06912,11.5079,7.47992,20.8643,30.9707,21.647,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-03-01,30.469570871261375,2025,Bizerte
barbara,0.0584804,4,0.05184,60.8041,0.0584804,41.966,0.05184,33.0629,11.9027,60.5015,61.4598,59.5104,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-03-01,100.42794615575193,2025,Jendouba
sidisalem,0.423599,5,0.39296,118.032,0.423599,58.9765,0.39296,67.1886,72.7512,88.1781,248.98,224.887,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-03-01,20.338141942420755,2025,Béja
bouheurtma,0.0766552,6,0.074769,47.402,0.0766552,33.7982,0.074769,33.2586,14.2708,43.8166,55.4713,66.7836,145.037,221.0,150.5,1.0,1976,36.6719,8.78758,390.0,2025-03-01,32.68269476064729,2025,Jendouba
joumine,0.0892601,7,0.00508,25.6358,0.0892601,27.0874,0.00508,13.9811,12.5586,22.6842,54.6399,31.1722,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-03-01,21.58386165205897,2025,Bizerte
ghezala,0.0140469,8,0.0,1.65753,0.0140469,1.68295,0.0,0.0,1.56608,1.8528,6.73488,2.28465,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-03-01,16.568672530987605,2025,Bizerte
melah,0.0483018,33,0.0,8.2114,0.0483018,7.51316,0.0,0.0,5.89,7.57931,17.4,5.1274,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-03-01,20.02780487804878,2025,Bizerte
tine,0.00150255,34,0.0,2.941,0.00150255,2.53417,0.0,0.0,2.18,2.22103,13.2203,3.7132,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-03-01,8.649999999999999,2025,Bizerte
sejnane,0.0899116,9,0.635173,64.1501,0.0899116,54.9304,0.635173,100.385,16.7054,36.7523,94.4035,39.144,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-03-01,48.382306357945545,2025,Bizerte
zarga,0.0201631,10,0.0,22.654,0.0201631,17.6216,0.0,0.31878,3.41,16.1005,15.98,24.166,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-03-01,93.39544854881267,2025,Zaghouan
kebir,0.0546952,31,0.0,38.4932,0.0546952,23.3722,0.0,11.5034,5.17428,17.2116,30.3481,26.3432,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-03-01,59.77204968944099,2025,Nabeul
moula,0.0121171,32,0.0,17.6053,0.0121171,17.491,0.0,7.83359,3.48188,9.57833,26.2813,23.18,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-03-01,66.84626191289821,2025,Jendouba
selbarrak,0.266101,11,0.23847,214.282,0.266101,179.365,0.23847,78.3364,46.3079,105.487,223.914,135.043,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-03-01,74.78936456857257,2025,Sidi Bouzid
ziatine,0.0111447,12,0.007979,17.6156,0.0111447,13.547,0.007979,4.97441,2.95,6.99537,22.9952,13.2922,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-03-01,52.89969969969971,2025,Béja
gamgoum,0.00070656,13,0.0,10.1402,0.00070656,3.96197,0.0,2.735,1.45458,2.26715,6.36587,14.6126,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-03-01,55.41092896174863,2025,Siliana
harka,0.00251413,35,0.0,12.5583,0.00251413,5.6508,0.0,0.0,2.53,4.60798,19.4116,8.8163,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-03-01,41.44653465346534,2025,Siliana
siliana,0.00568047,14,0.0,8.15886,0.00568047,5.04948,0.0,0.2189,5.336,3.91358,24.0114,7.97495,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-03-01,26.330794552378496,2025,Siliana
lakhmess,0.000844095,15,4.2e-05,1.65371,0.000844095,0.792971,4.2e-05,0.013366,1.78231,0.47292,7.7033,1.82852,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-03-01,22.904570637119114,2025,Sidi Bouzid
rmil,0.0007947,16,0.0,0.6692,0.0007947,0.612251,0.0,0.0,1.58175,0.368727,7.66429,0.6556,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-03-01,33.46,2025,Kasserine
birmcherga,0.00427877,17,0.0012,10.1709,0.00427877,6.38531,0.0012,0.42392,2.4676,6.44912,19.5347,12.921,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-03-01,24.449866583331332,2025,Zaghouan
rmel,0.0,18,0.0105,20.8238,0.0,24.5219,0.0105,1.17861,1.86195,5.9971,12.7355,4.5898,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-03-01,87.40314795383,2025,Kasserine
